questionName,questionLink,voteCount,answerLink,summary
得知越来越多的女大学生被包养，已有的价值观开始动摇怎么办？,http://www.zhihu.com/question/23684594,27400,http://www.zhihu.com/question/23684594/answer/25943743,被评论轮的太惨，TL满满都是。先关一关冷一冷。见谅。补充：有人提示说，我描述的是外围、脏密、三陪、小姐。而非传统意义的二奶。回头一看，好像也是。但在我看来，这几个工种都是随时可以无缝转换的，而且除了交易时间和交易次数的差别，钱肉交易、周期不… 
如何评价湖南卫视的《变形计》？,http://www.zhihu.com/question/20018541,25683,http://www.zhihu.com/question/20018541/answer/22893042,这是我看过最恶心的节目。政治上，它几乎是“文革思维”的重演。文化上，它具有“大众文化”的一切弊端。节目表面上让城里孩子“接受贫下中农再教育”，学会感恩，让农村孩子见识城市的繁华，鼓励他们努力走出大山。看上去很美，但背后隐藏的思维其实是：富… 
真的学霸很少认为自己是学霸？,http://www.zhihu.com/question/26925157,24815,http://www.zhihu.com/question/26925157/answer/36699896,随着年岁增长，"学霸“这个词，跟我脑门上的发迹线一样，在我的生活中渐行渐远了。 不过，我依然清晰的记得，20年前那个下午，那通电话。 - “兄弟，” 电话这头的我略带紧张的问道：“怎么样？多少？” - “不是太好，才861......你多少？” - “我.....… 
得知越来越多的女大学生被包养，已有的价值观开始动摇怎么办？,http://www.zhihu.com/question/23684594,24528,http://www.zhihu.com/question/23684594/answer/26127738,说点自己的真实例子吧：高3时候家里破产，父母离婚，我妈拿过菜刀，也曾经自杀过，我一直很担心那段时间我妈会把我爸也杀了。原本家里的3套房子全部卖掉还债，还欠下几十万的债务，差点大学都上不了，那时候想的就是出去打工算了，不继续念了，偏偏自小成绩… 
你在知乎上究竟学会了什么？,http://www.zhihu.com/question/23907953,24519,,小时候不努力学习，长大了就只能给别人点
那些在北上广深国外打拼的年轻人们，你们的父母怎么办？,http://www.zhihu.com/question/25148298,24266,http://www.zhihu.com/question/25148298/answer/30251778,老太婆来答一个。年轻人都太把自己当回事了。你忙，忙你的去，别管我怎么办。花钱赡养父母是法定义务，花时间陪父母可不是。百善孝为先，论心不论迹。埋儿奉母叫“孝”，可那是糟粕，自食其力了还围着父母转，那叫添乱。还把时间掰开来算自己这辈子能见父母… 
为什么很多名牌大学留学生不回国效力？,http://www.zhihu.com/question/28387838,24043,http://www.zhihu.com/question/28387838/answer/52053811,我坐在高铁上，看着高铁电视滚动播放的宣传片，有一个令我印象深刻且有一些心塞。宣传片讲述南车集团生产某种高铁部件需要人工打磨，打磨精度最高的0.05毫米中国只有一个人能做到，他的技艺令世界惊叹(请自行脑补央视腔)，他叫宁允展。镜头一转，说到他的家… 
军训时受到严苛的训练，结束时所有人却抱着教官痛哭流涕，这是斯德哥尔摩综合征吗？,http://www.zhihu.com/question/19981962,23847,http://www.zhihu.com/question/19981962/answer/26116298,这不是斯德哥尔摩综合症，而是米兰昆德拉描述的“媚俗”。米兰昆德拉的“媚俗”是一个比较难以理解的概念。他举例说，草坪上有一群孩子在大笑着奔跑，人们正常的反映当然是觉得感动，觉得温馨等等。但一个人可不可以面对这样的场面无动于衷，或者感到厌恶？… 
如何与父母断绝亲子关系？,http://www.zhihu.com/question/22561592,23798,http://www.zhihu.com/question/22561592/answer/23108777,题主你好。今年我五十一岁，算起来年纪应该与你双亲差不远。以我过来人的经历，我想谈谈我的心路历程与看法。放心，不是说教，也不是站在父母的高度谈孝道，恰相反，我想支持你的是：走吧，越远越好。先讲讲我的经历。我来自一个小农村里，小时候父亲待我们… 
贫穷为何会让孩子感到自卑？,http://www.zhihu.com/question/20783044,23368,http://www.zhihu.com/question/20783044/answer/59722376,初三毕业聚会，我妈让我说我去看外婆，理由是不值得去，这是给老师凑钱。高三毕业聚会，我妈让我说我出去打工了，理由是不值得去，五十块钱也吃不到什么。大一的高中同学聚会，我妈说你总是去，多浪费钱，可事实是我没去过一次，他只会记得我去年肯定去了。… 
如何才能拍出一张特别好看的自拍照？,http://www.zhihu.com/question/21100397,33581,http://www.zhihu.com/question/21100397/answer/29424643,F13，16mm，1/500s，西藏山南贡嘎。开篇：先自我介绍，我叫邹浩坚，90后，江湖人称好贱，不信的话你用拼音输入法打我名字。我很骄傲很自豪地说我是来自东莞的摄影师，也是一名有3年多经验的粤语婚礼司仪，偶尔也在清吧驻唱，但现在主攻摄影。并且现在已经有… 
怎么能在旅行时拍出不那么「游客照」的照片？,http://www.zhihu.com/question/19647535,19626,http://www.zhihu.com/question/19647535/answer/20468546,来分享一个我喜欢的姑娘。这姑娘我关注特别久，她的人生，基本都在旅行中。每一次旅行，姑娘都带来超级精彩的图片，不管是自己的，还是风景。由于这姑娘的人生理念及拍照特别好看，OPPO还找她做了广告呢。姑娘叫猫力molly，她的照片是我见过最不像游客的游… 
如何才能拍出一张特别好看的自拍照？,http://www.zhihu.com/question/21100397,17517,http://www.zhihu.com/question/21100397/answer/30471967,知乎太任性啦，屏蔽答案还不告儿我屏蔽的点在哪儿。可能COS个美国恐怖故事的自拍会让有些人毛骨悚然吧，但那种千人一面的自拍也一样让我毛骨悚然啊喂！删了些“血腥”照片，素材网站这些信息依然还在。希望这个答案不要再被折叠，毕竟这个世界不是只属于小… 
一个人旅行应该怎样自拍？,http://www.zhihu.com/question/22425541,16659,http://www.zhihu.com/question/22425541/answer/38078345,自己就是自己最好的摄影师作为不自拍会死星人的一员，还是忍不住出来回答一下。本人小编辑一枚，热爱游山玩水，也算去过各类风景名胜，但由于没有男朋友（喂这不是重点）帮拍帮衬，所以经常一个人旅行，见到美景时为了能够留影只能自力更生，积累了不少自拍… 
为什么有些美女不上相？,http://www.zhihu.com/question/22232528,16616,http://www.zhihu.com/question/22232528/answer/20975102,- 以下内容多图，手机用户慎入 - 一. 为什么大部分人，真人比照片好看？冻脸效应加州大学和哈佛大学的心理学家发现，人们会认为视频中的人比同一个视频的截图更好看。换句话说，就算你觉得自己在照片里看上去非常不堪也无须担心，别人就会觉得你会动的真人… 
怎么能在旅行时拍出不那么「游客照」的照片？,http://www.zhihu.com/question/19647535,14759,http://www.zhihu.com/question/19647535/answer/58268748,男生们以身相许，以表感谢的时候到了！＃＃男同胞福利！！！男生版拍照教学已更新！让我来教你怎样帅出一脸胡渣！自从手把手系列“再也不用担心男朋友不会拍照”发布之后，收到妹子们N多好评，阿蕾表示非常的受宠若惊。不过，男同胞们却说我偏心，为神马没… 
迄今为止，你拍过最棒的图片是哪一张？,http://www.zhihu.com/question/23329834,12849,http://www.zhihu.com/question/23329834/answer/24303030,《左倾》 
有哪些鲜为人知的历史照片？,http://www.zhihu.com/question/23523696,11293,http://www.zhihu.com/question/23523696/answer/57994655,啊哈，正好我们刚做了一篇文章，个人最爱少女心的老布什投球那一张。﻿来源：单向街书店（微信公众号：onewaystreet2013）这 21 张照片，记录了上个世纪一些悲伤的瞬间或是一些惊喜的巧合。它们或许永远不会出现在教科书里，但是历史就在这些偶然的快门中… 
怎么给爸妈拍很有格调的照片？,http://www.zhihu.com/question/28388995,10832,http://www.zhihu.com/question/28388995/answer/41396272,禁止转载！！！我非常讨厌给照片加水印，但这篇答案被乱七八糟的微信公众号盗用的太猖狂，不注明出处也就算了，甚至还特有才的把几篇答案掐头去尾拼成一篇，今天居然连腾讯新闻都无耻的不署名盗用了去。如果发现盗用行为麻烦小伙伴们私信告知我，或者劳烦把… 
如何提高手机摄影水平？,http://www.zhihu.com/question/20921841,10826,http://www.zhihu.com/question/20921841/answer/56549898,此答案要是不过千赞，以后绝不再在知乎撰写答案。说明：1、本答案所有图片，除特殊声明，均使用iPhone 6拍摄。2、所有的后期处理均是通过泼辣修图APP。3、文中所有图片都是在两个小时之内完成拍摄的，重要的是对比，不要苛求质量，谢谢。正文：手机摄影不同… 
如何系统性学习摄影后期调色？,http://www.zhihu.com/question/27004700,10204,http://www.zhihu.com/question/27004700/answer/34955464,本答案长期修改增加干货。每100赞更新一次（就是这么任性）不要系统性的学，而要目的性的学系统性后期处理。系统性后期处理就是更加流程化的后期处理流程化的好处就是1，做完一步马上就知道下一步该做什么；2，容易复制形成个人风格人像摄影师就简单说下人… 
